CMDLINE python ./build_from.py ../fr-notices/annual/CFR-2012-title12-vol8-part1010.xml 12 2011-31713 15 1702
MEM 29.667969 1431018330.6743
MEM 29.667969 1431018330.7775
MEM 29.671875 1431018330.8823
MEM 29.785156 1431018330.9873
MEM 29.789062 1431018331.0902
MEM 29.804688 1431018331.1944
MEM 29.820312 1431018331.2987
MEM 29.828125 1431018331.4002
MEM 29.828125 1431018331.5033
MEM 29.828125 1431018331.6078
MEM 29.886719 1431018331.7123
MEM 29.886719 1431018331.8168
MEM 29.890625 1431018331.9213
MEM 29.890625 1431018332.0259
MEM 29.890625 1431018332.1302
MEM 29.914062 1431018332.2347
MEM 29.914062 1431018332.3392
MEM 29.941406 1431018332.4437
MEM 29.953125 1431018332.5479
MEM 29.960938 1431018332.6528
MEM 30.042969 1431018332.7569
MEM 30.078125 1431018332.8614
MEM 30.078125 1431018332.9659
MEM 30.078125 1431018333.0704
MEM 30.078125 1431018333.1749
MEM 30.078125 1431018333.2794
MEM 30.078125 1431018333.3839
MEM 30.078125 1431018333.4884
MEM 30.082031 1431018333.5928
MEM 30.105469 1431018333.6973
MEM 30.105469 1431018333.8018
MEM 30.121094 1431018333.9063
MEM 30.125000 1431018334.0108
MEM 30.125000 1431018334.1153
MEM 31.074219 1431018334.2195
MEM 31.234375 1431018334.3240
MEM 31.253906 1431018334.4285
MEM 31.253906 1431018334.5330
MEM 31.253906 1431018334.6375
MEM 31.253906 1431018334.7419
MEM 31.253906 1431018334.8464
MEM 31.253906 1431018334.9509
MEM 31.253906 1431018335.0554
MEM 31.253906 1431018335.1599
MEM 31.257812 1431018335.2644
MEM 31.257812 1431018335.3689
MEM 31.261719 1431018335.4735
MEM 31.277344 1431018335.5779
MEM 31.277344 1431018335.6823
MEM 32.214844 1431018335.7868
MEM 32.355469 1431018335.8911
MEM 32.480469 1431018335.9955
MEM 32.648438 1431018336.1000
MEM 32.648438 1431018336.2045
MEM 32.648438 1431018336.3090
MEM 32.648438 1431018336.4135
MEM 32.648438 1431018336.5180
MEM 32.648438 1431018336.6225
MEM 32.648438 1431018336.7270
MEM 32.648438 1431018336.8315
MEM 32.648438 1431018336.9359
MEM 32.648438 1431018337.0404
MEM 32.648438 1431018337.1449
MEM 32.648438 1431018337.2494
MEM 32.648438 1431018337.3539
MEM 32.707031 1431018337.4584
MEM 32.707031 1431018337.5627
MEM 32.707031 1431018337.6671
MEM 32.714844 1431018337.7723
MEM 32.714844 1431018337.8761
MEM 32.714844 1431018337.9806
MEM 32.714844 1431018338.0856
MEM 32.714844 1431018338.1896
MEM 32.714844 1431018338.2940
MEM 32.714844 1431018338.3985
MEM 32.714844 1431018338.5034
MEM 32.714844 1431018338.6075
MEM 32.726562 1431018338.7120
MEM 32.726562 1431018338.8165
MEM 32.726562 1431018338.9210
MEM 32.726562 1431018339.0259
MEM 32.726562 1431018339.1300
MEM 32.726562 1431018339.2344
MEM 32.812500 1431018339.3360
MEM 32.824219 1431018339.4383
MEM 32.824219 1431018339.5429
MEM 32.824219 1431018339.6476
MEM 32.824219 1431018339.7508
MEM 32.824219 1431018339.8559
MEM 32.824219 1431018339.9591
MEM 32.824219 1431018340.0635
MEM 32.828125 1431018340.1683
MEM 32.835938 1431018340.2719
MEM 32.847656 1431018340.3733
MEM 32.878906 1431018340.4782
MEM 32.937500 1431018340.5829
MEM 32.941406 1431018340.6857
MEM 32.941406 1431018340.7899
MEM 32.941406 1431018340.8944
MEM 32.941406 1431018340.9986
MEM 32.941406 1431018341.1031
MEM 32.957031 1431018341.2076
MEM 32.957031 1431018341.3121
MEM 32.957031 1431018341.4169
MEM 32.957031 1431018341.5213
MEM 32.957031 1431018341.6256
MEM 32.957031 1431018341.7301
MEM 32.957031 1431018341.8345
MEM 32.957031 1431018341.9390
MEM 32.957031 1431018342.0436
MEM 32.960938 1431018342.1480
MEM 32.980469 1431018342.2531
MEM 32.992188 1431018342.3570
MEM 33.015625 1431018342.4615
MEM 33.058594 1431018342.5660
MEM 33.218750 1431018342.6702
MEM 33.316406 1431018342.7747
MEM 33.562500 1431018342.8792
MEM 33.562500 1431018342.9837
MEM 33.562500 1431018343.0882
MEM 33.562500 1431018343.1928
MEM 33.562500 1431018343.2972
MEM 33.613281 1431018343.4018
MEM 33.628906 1431018343.5061
MEM 33.632812 1431018343.6106
MEM 34.710938 1431018343.7153
MEM 35.089844 1431018343.8198
MEM 35.179688 1431018343.9243
MEM 36.312500 1431018344.0287
MEM 36.312500 1431018344.1331
MEM 36.312500 1431018344.2377
MEM 36.312500 1431018344.3419
MEM 36.312500 1431018344.4464
MEM 36.312500 1431018344.5517
MEM 36.312500 1431018344.6552
MEM 36.328125 1431018344.7597
MEM 36.937500 1431018344.8643
MEM 36.937500 1431018344.9687
MEM 36.937500 1431018345.0721
MEM 36.937500 1431018345.1725
MEM 36.937500 1431018345.2730
MEM 36.937500 1431018345.3752
MEM 36.937500 1431018345.4783
MEM 36.937500 1431018345.5817
MEM 36.937500 1431018345.6836
MEM 36.937500 1431018345.7878
MEM 37.050781 1431018345.8908
MEM 40.148438 1431018345.9947
MEM 41.167969 1431018346.0971
MEM 41.167969 1431018346.2017
MEM 41.167969 1431018346.3049
MEM 41.167969 1431018346.4081
MEM 41.167969 1431018346.5126
MEM 41.167969 1431018346.6170
MEM 41.167969 1431018346.7215
MEM 41.167969 1431018346.8260
MEM 41.167969 1431018346.9305
MEM 41.167969 1431018347.0350
MEM 41.167969 1431018347.1395
MEM 41.167969 1431018347.2440
MEM 41.167969 1431018347.3485
MEM 41.167969 1431018347.4530
MEM 41.167969 1431018347.5574
MEM 41.167969 1431018347.6621
MEM 41.167969 1431018347.7662
MEM 41.167969 1431018347.8706
MEM 41.167969 1431018347.9751
MEM 41.167969 1431018348.0796
MEM 41.167969 1431018348.1843
MEM 41.167969 1431018348.2893
MEM 41.167969 1431018348.3931
MEM 41.167969 1431018348.4976
MEM 41.167969 1431018348.6021
MEM 41.167969 1431018348.7066
MEM 41.167969 1431018348.8111
MEM 41.167969 1431018348.9159
MEM 41.167969 1431018349.0200
MEM 41.167969 1431018349.1245
MEM 41.167969 1431018349.2290
MEM 41.167969 1431018349.3335
MEM 41.167969 1431018349.4377
MEM 41.167969 1431018349.5422
MEM 41.167969 1431018349.6467
MEM 41.167969 1431018349.7512
MEM 41.167969 1431018349.8557
MEM 41.167969 1431018349.9602
MEM 41.167969 1431018350.0630
MEM 41.167969 1431018350.1675
MEM 41.167969 1431018350.2717
MEM 41.167969 1431018350.3764
MEM 41.167969 1431018350.4810
MEM 41.167969 1431018350.5842
MEM 41.167969 1431018350.6869
MEM 41.167969 1431018350.7911
MEM 41.167969 1431018350.8914
MEM 41.167969 1431018350.9954
MEM 41.167969 1431018351.0993
MEM 41.167969 1431018351.2040
MEM 41.167969 1431018351.3067
MEM 41.167969 1431018351.4111
MEM 41.167969 1431018351.5156
MEM 41.167969 1431018351.6164
MEM 41.167969 1431018351.7209
MEM 41.167969 1431018351.8251
MEM 41.167969 1431018351.9277
MEM 41.167969 1431018352.0308
MEM 41.167969 1431018352.1340
MEM 41.167969 1431018352.2372
MEM 41.167969 1431018352.3414
MEM 41.167969 1431018352.4444
MEM 41.167969 1431018352.5489
MEM 41.167969 1431018352.6537
MEM 41.167969 1431018352.7577
MEM 41.167969 1431018352.8621
MEM 41.167969 1431018352.9668
MEM 41.167969 1431018353.0712
MEM 41.167969 1431018353.1756
MEM 41.167969 1431018353.2801
MEM 41.167969 1431018353.3846
MEM 41.167969 1431018353.4891
MEM 41.167969 1431018353.5936
MEM 41.167969 1431018353.6980
MEM 41.144531 1431018353.8025
MEM 41.136719 1431018353.9070
MEM 41.136719 1431018354.0115
MEM 41.136719 1431018354.1160
MEM 41.136719 1431018354.2205
MEM 41.136719 1431018354.3250
MEM 41.136719 1431018354.4294
MEM 41.136719 1431018354.5337
MEM 41.136719 1431018354.6382
MEM 41.136719 1431018354.7431
MEM 41.136719 1431018354.8472
MEM 41.136719 1431018354.9518
MEM 41.136719 1431018355.0561
MEM 41.136719 1431018355.1606
MEM 41.136719 1431018355.2651
MEM 41.136719 1431018355.3696
MEM 41.136719 1431018355.4741
MEM 41.136719 1431018355.5786
MEM 41.136719 1431018355.6819
MEM 41.136719 1431018355.7861
MEM 41.136719 1431018355.8910
MEM 41.136719 1431018355.9938
MEM 41.136719 1431018356.0970
MEM 41.136719 1431018356.2015
MEM 41.136719 1431018356.3063
MEM 41.136719 1431018356.4101
MEM 41.136719 1431018356.5133
MEM 41.136719 1431018356.6173
MEM 41.136719 1431018356.7203
MEM 41.136719 1431018356.8228
MEM 41.136719 1431018356.9251
MEM 41.136719 1431018357.0295
MEM 41.136719 1431018357.1341
MEM 41.136719 1431018357.2385
MEM 41.136719 1431018357.3431
MEM 41.136719 1431018357.4475
MEM 41.136719 1431018357.5520
MEM 41.136719 1431018357.6565
MEM 41.136719 1431018357.7610
MEM 41.136719 1431018357.8652
MEM 41.136719 1431018357.9697
MEM 41.136719 1431018358.0742
MEM 41.136719 1431018358.1787
MEM 41.136719 1431018358.2837
MEM 41.136719 1431018358.3877
MEM 41.136719 1431018358.4921
MEM 41.136719 1431018358.5966
MEM 41.136719 1431018358.7011
MEM 41.136719 1431018358.8056
MEM 41.136719 1431018358.9101
MEM 41.136719 1431018359.0146
MEM 41.136719 1431018359.1191
MEM 41.136719 1431018359.2236
MEM 41.136719 1431018359.3281
MEM 41.136719 1431018359.4325
MEM 41.136719 1431018359.5368
MEM 41.136719 1431018359.6412
MEM 41.136719 1431018359.7457
MEM 41.136719 1431018359.8502
MEM 41.136719 1431018359.9547
MEM 41.136719 1431018360.0592
MEM 41.136719 1431018360.1637
MEM 41.136719 1431018360.2667
MEM 41.136719 1431018360.3708
MEM 41.136719 1431018360.4759
MEM 41.136719 1431018360.5799
MEM 41.136719 1431018360.6834
MEM 41.136719 1431018360.7855
MEM 41.136719 1431018360.8899
MEM 41.136719 1431018360.9949
MEM 41.136719 1431018361.0954
MEM 41.136719 1431018361.1994
MEM 41.136719 1431018361.3023
MEM 41.136719 1431018361.4057
MEM 41.136719 1431018361.5102
MEM 41.136719 1431018361.6147
MEM 41.136719 1431018361.7192
MEM 41.136719 1431018361.8237
MEM 41.136719 1431018361.9281
MEM 41.136719 1431018362.0326
MEM 41.136719 1431018362.1371
MEM 41.136719 1431018362.2416
MEM 41.136719 1431018362.3461
MEM 41.136719 1431018362.4508
MEM 41.136719 1431018362.5551
MEM 41.136719 1431018362.6598
MEM 41.136719 1431018362.7641
MEM 41.136719 1431018362.8686
MEM 41.136719 1431018362.9728
MEM 41.136719 1431018363.0772
MEM 41.136719 1431018363.1817
MEM 41.136719 1431018363.2862
MEM 41.136719 1431018363.3907
MEM 41.136719 1431018363.4952
MEM 41.136719 1431018363.5997
MEM 41.136719 1431018363.7042
MEM 41.136719 1431018363.8087
MEM 41.136719 1431018363.9132
MEM 41.136719 1431018364.0181
MEM 41.136719 1431018364.1222
MEM 41.136719 1431018364.2268
MEM 41.136719 1431018364.3317
MEM 41.136719 1431018364.4356
MEM 41.136719 1431018364.5401
MEM 41.136719 1431018364.6443
MEM 41.136719 1431018364.7488
MEM 41.136719 1431018364.8533
MEM 41.136719 1431018364.9578
MEM 41.136719 1431018365.0623
MEM 41.136719 1431018365.1668
MEM 41.136719 1431018365.2713
MEM 41.136719 1431018365.3758
MEM 41.136719 1431018365.4803
MEM 41.136719 1431018365.5847
MEM 41.136719 1431018365.6893
MEM 41.136719 1431018365.7937
MEM 41.136719 1431018365.8982
MEM 41.136719 1431018366.0027
MEM 41.136719 1431018366.1072
MEM 41.136719 1431018366.2117
MEM 41.136719 1431018366.3159
MEM 41.136719 1431018366.4204
MEM 41.136719 1431018366.5249
MEM 41.136719 1431018366.6294
MEM 41.136719 1431018366.7345
MEM 41.136719 1431018366.8384
MEM 41.136719 1431018366.9428
MEM 41.136719 1431018367.0473
MEM 41.136719 1431018367.1520
MEM 41.136719 1431018367.2563
MEM 41.136719 1431018367.3608
MEM 41.136719 1431018367.4653
MEM 41.136719 1431018367.5698
MEM 41.136719 1431018367.6743
MEM 41.136719 1431018367.7788
MEM 41.136719 1431018367.8832
MEM 41.136719 1431018367.9875
MEM 41.136719 1431018368.0919
MEM 41.136719 1431018368.1969
MEM 41.136719 1431018368.3009
MEM 41.136719 1431018368.4057
MEM 41.136719 1431018368.5099
MEM 41.136719 1431018368.6144
MEM 41.136719 1431018368.7190
MEM 41.136719 1431018368.8234
MEM 41.136719 1431018368.9279
MEM 41.136719 1431018369.0323
MEM 41.136719 1431018369.1368
MEM 41.136719 1431018369.2413
MEM 41.136719 1431018369.3458
MEM 41.136719 1431018369.4503
MEM 41.136719 1431018369.5548
MEM 41.136719 1431018369.6591
MEM 41.136719 1431018369.7635
MEM 41.136719 1431018369.8680
MEM 41.136719 1431018369.9725
MEM 41.136719 1431018370.0770
MEM 41.136719 1431018370.1815
MEM 41.136719 1431018370.2860
MEM 41.136719 1431018370.3906
MEM 41.136719 1431018370.4949
MEM 41.136719 1431018370.5997
MEM 41.136719 1431018370.7040
MEM 41.136719 1431018370.8084
MEM 41.136719 1431018370.9129
MEM 41.136719 1431018371.0174
MEM 41.136719 1431018371.1219
MEM 41.136719 1431018371.2232
MEM 41.136719 1431018371.3279
MEM 41.136719 1431018371.4280
MEM 41.136719 1431018371.5330
MEM 41.136719 1431018371.6373
MEM 41.136719 1431018371.7381
MEM 41.136719 1431018371.8414
MEM 41.136719 1431018371.9459
MEM 41.136719 1431018372.0509
MEM 41.136719 1431018372.1549
MEM 41.136719 1431018372.2594
MEM 41.136719 1431018372.3639
MEM 41.136719 1431018372.4684
MEM 41.136719 1431018372.5729
MEM 41.136719 1431018372.6773
MEM 41.136719 1431018372.7818
MEM 41.136719 1431018372.8863
MEM 41.136719 1431018372.9908
MEM 41.136719 1431018373.0950
MEM 41.136719 1431018373.1980
MEM 41.136719 1431018373.3005
MEM 41.136719 1431018373.4017
MEM 41.136719 1431018373.5029
MEM 41.136719 1431018373.6061
MEM 41.136719 1431018373.7104
MEM 41.136719 1431018373.8149
MEM 41.136719 1431018373.9193
MEM 41.136719 1431018374.0238
MEM 41.136719 1431018374.1283
MEM 41.136719 1431018374.2328
MEM 41.136719 1431018374.3373
MEM 41.136719 1431018374.4418
MEM 41.136719 1431018374.5463
MEM 41.136719 1431018374.6508
MEM 41.136719 1431018374.7550
MEM 41.136719 1431018374.8595
MEM 41.136719 1431018374.9640
MEM 41.136719 1431018375.0686
MEM 41.136719 1431018375.1729
MEM 41.136719 1431018375.2774
MEM 41.136719 1431018375.3819
MEM 41.136719 1431018375.4864
MEM 41.136719 1431018375.5909
MEM 41.136719 1431018375.6954
MEM 41.136719 1431018375.7998
MEM 41.136719 1431018375.9044
MEM 41.136719 1431018376.0089
MEM 41.136719 1431018376.1134
MEM 41.136719 1431018376.2181
MEM 41.136719 1431018376.3224
MEM 41.136719 1431018376.4269
MEM 41.136719 1431018376.5310
MEM 41.136719 1431018376.6355
MEM 41.136719 1431018376.7400
MEM 41.136719 1431018376.8445
MEM 41.136719 1431018376.9490
MEM 41.136719 1431018377.0535
MEM 41.136719 1431018377.1582
MEM 41.136719 1431018377.2625
MEM 41.136719 1431018377.3670
MEM 41.136719 1431018377.4715
MEM 41.136719 1431018377.5759
MEM 41.136719 1431018377.6804
MEM 41.136719 1431018377.7853
MEM 41.136719 1431018377.8894
MEM 41.136719 1431018377.9939
MEM 41.136719 1431018378.0982
MEM 41.136719 1431018378.2026
MEM 41.136719 1431018378.3077
MEM 41.136719 1431018378.4116
MEM 41.136719 1431018378.5161
MEM 41.136719 1431018378.6205
MEM 41.136719 1431018378.7250
MEM 41.136719 1431018378.8295
MEM 41.136719 1431018378.9347
MEM 41.136719 1431018379.0392
MEM 41.136719 1431018379.1430
MEM 41.136719 1431018379.2475
MEM 41.136719 1431018379.3520
MEM 41.136719 1431018379.4565
MEM 41.136719 1431018379.5610
MEM 41.136719 1431018379.6655
MEM 41.136719 1431018379.7700
MEM 41.136719 1431018379.8742
MEM 41.136719 1431018379.9786
MEM 41.136719 1431018380.0831
MEM 41.136719 1431018380.1876
MEM 41.136719 1431018380.2921
MEM 41.136719 1431018380.3966
MEM 41.136719 1431018380.5011
MEM 41.136719 1431018380.6056
MEM 41.136719 1431018380.7101
MEM 41.136719 1431018380.8146
MEM 41.136719 1431018380.9190
MEM 41.136719 1431018381.0236
MEM 41.136719 1431018381.1284
MEM 41.136719 1431018381.2326
MEM 41.136719 1431018381.3370
MEM 41.136719 1431018381.4414
MEM 41.136719 1431018381.5457
MEM 41.136719 1431018381.6502
MEM 41.136719 1431018381.7547
MEM 41.136719 1431018381.8592
MEM 41.136719 1431018381.9637
MEM 41.136719 1431018382.0663
MEM 41.136719 1431018382.1712
MEM 41.136719 1431018382.2749
MEM 41.136719 1431018382.3764
MEM 41.136719 1431018382.4823
MEM 41.136719 1431018382.5859
MEM 41.136719 1431018382.6900
MEM 41.136719 1431018382.7939
MEM 41.136719 1431018382.8983
MEM 41.136719 1431018383.0015
MEM 41.136719 1431018383.1064
MEM 41.136719 1431018383.2108
MEM 41.136719 1431018383.3114
MEM 41.136719 1431018383.4147
MEM 41.136719 1431018383.5192
MEM 41.136719 1431018383.6236
MEM 41.136719 1431018383.7284
MEM 41.136719 1431018383.8326
MEM 41.136719 1431018383.9371
MEM 41.136719 1431018384.0416
MEM 41.136719 1431018384.1461
MEM 41.136719 1431018384.2509
MEM 41.136719 1431018384.3553
MEM 41.136719 1431018384.4596
MEM 41.136719 1431018384.5640
MEM 41.136719 1431018384.6685
MEM 41.136719 1431018384.7730
MEM 41.136719 1431018384.8772
MEM 41.136719 1431018384.9818
MEM 41.136719 1431018385.0866
MEM 41.136719 1431018385.1907
MEM 41.136719 1431018385.2952
MEM 41.136719 1431018385.3997
MEM 41.136719 1431018385.5042
MEM 41.136719 1431018385.6087
MEM 41.136719 1431018385.7132
MEM 41.136719 1431018385.8180
MEM 41.136719 1431018385.9221
MEM 41.136719 1431018386.0266
MEM 41.136719 1431018386.1311
MEM 41.136719 1431018386.2356
MEM 41.136719 1431018386.3401
MEM 41.136719 1431018386.4446
MEM 41.136719 1431018386.5488
MEM 41.136719 1431018386.6533
MEM 41.136719 1431018386.7578
MEM 41.136719 1431018386.8623
MEM 41.136719 1431018386.9668
MEM 41.136719 1431018387.0713
MEM 41.136719 1431018387.1757
MEM 41.136719 1431018387.2802
MEM 41.136719 1431018387.3847
MEM 41.136719 1431018387.4892
MEM 41.136719 1431018387.5937
MEM 41.136719 1431018387.6982
MEM 41.136719 1431018387.8027
MEM 41.136719 1431018387.9072
MEM 41.136719 1431018388.0117
MEM 41.136719 1431018388.1162
MEM 41.136719 1431018388.2204
MEM 41.136719 1431018388.3249
MEM 41.136719 1431018388.4280
MEM 41.136719 1431018388.5318
MEM 41.136719 1431018388.6360
MEM 41.136719 1431018388.7400
MEM 41.136719 1431018388.8446
MEM 41.136719 1431018388.9480
MEM 41.136719 1431018389.0500
MEM 41.136719 1431018389.1551
MEM 41.136719 1431018389.2595
MEM 41.136719 1431018389.3597
MEM 41.136719 1431018389.4643
MEM 41.136719 1431018389.5679
MEM 41.140625 1431018389.6720
MEM 41.140625 1431018389.7761
MEM 41.140625 1431018389.8804
MEM 41.140625 1431018389.9848
MEM 41.140625 1431018390.0853
MEM 41.140625 1431018390.1878
MEM 41.140625 1431018390.2916
MEM 41.140625 1431018390.3962
MEM 41.140625 1431018390.4999
MEM 41.140625 1431018390.6046
MEM 41.140625 1431018390.7073
MEM 41.140625 1431018390.8099
MEM 41.140625 1431018390.9104
MEM 41.140625 1431018391.0110
MEM 41.144531 1431018391.1112
MEM 41.144531 1431018391.2155
MEM 41.144531 1431018391.3193
MEM 41.144531 1431018391.4232
MEM 41.144531 1431018391.5269
MEM 41.144531 1431018391.6271
MEM 41.144531 1431018391.7302
MEM 41.144531 1431018391.8334
MEM 41.144531 1431018391.9335
MEM 41.144531 1431018392.0363
MEM 41.144531 1431018392.1403
MEM 41.144531 1431018392.2445
MEM 41.144531 1431018392.3469
MEM 41.144531 1431018392.4505
MEM 41.144531 1431018392.5506
MEM 41.144531 1431018392.6548
MEM 41.144531 1431018392.7593
MEM 41.144531 1431018392.8638
MEM 41.144531 1431018392.9683
MEM 41.429688 1431018393.0730
MEM 41.429688 1431018393.1773
MEM 41.429688 1431018393.2815
MEM 41.429688 1431018393.3860
MEM 41.429688 1431018393.4905
MEM 41.429688 1431018393.5950
MEM 41.429688 1431018393.6995
MEM 41.429688 1431018393.8042
MEM 41.429688 1431018393.9084
